LABEL,TEXT,URL,EMAIL,PHONE
1,"
 untitled document         â        volume over 1.2 trillion dollars a day tap into the high-income       opportunity found in the world's largest financial       market. the foreign currency markets      discover how: $20,000 ""properly positioned"" in the euro vs.               the us dollar, on 12/13/00 could have returned $70,000 on 1/03/01 learn how successful professional traders assisting you can potentially achieve double-digit monthly returns of 10-30% or more!  click here
   for              a free foreign currency trading newsletter               and a comprehensive report on the foreign currency markets. click on the link below.    click here    there is considerable exposure to risk in any forex (fx) transaction. before deciding to         participate in fx trading,you should carefully consider your         objectives, level of experience and risk appetite. most importantly         don't invest money you can't afford to       lose. if you are receiving this e-mail in error, we sincerely apologize. simply click on reply remove in the subject line. we honor any and all remove requests. any attempt to disable this remove acct will only prevent others from being removed. again, we  apologize for any inconvenience and it wont happen again.     ",0,0,0
1," untitled document         â        volume over 1.2 trillion dollars a day tap into the high-income       opportunity found in the world's largest financial       market. the foreign currency markets      discover how: $20,000 ""properly positioned"" in the euro vs.               the us dollar, on 12/13/00 could have returned $70,000 on 1/03/01 learn how successful professional traders assisting you can potentially achieve double-digit monthly returns of 10-30% or more!  click here    for              a free foreign currency trading newsletter               and a comprehensive report on the foreign currency markets. click on the link below.    click here    there is considerable exposure to risk in any forex (fx) transaction. before deciding to         participate in fx trading,you should carefully consider your         objectives, level of experience and risk appetite. most importantly         don't invest money you can't afford to       lose. if you are receiving this e-mail in error, we sincerely apologize. simply click on reply remove in the subject line. we honor any and all remove requests. any attempt to disable this remove acct will only prevent others from being removed. again, we  apologize for any inconvenience and it wont happen again.     
",0,0,0
1," untitled document         â        volume over 1.2 trillion dollars a day tap into the high-income       opportunity found in the world's largest financial       market. the foreign currency markets      discover how: $20,000 ""properly positioned"" in the euro vs.               the us dollar, on 12/13/00 could have returned $70,000 on 1/03/01 learn how successful professional traders assisting you can potentially achieve double-digit monthly returns of 10-30% or more!  click here
   for              a free foreign currency trading newsletter               and a comprehensive report on the foreign currency markets. click on the link below.    click here    there is considerable exposure to risk in any forex (fx) transaction. before deciding to         participate in fx trading,you should carefully consider your         objectives, level of experience and risk appetite. most importantly         don't invest money you can't afford to       lose. if you are receiving this e-mail in error, we sincerely apologize. simply click on reply remove in the subject line. we honor any and all remove requests. any attempt to disable this remove acct will only prevent others from being removed. again, we  apologize for any inconvenience and it wont happen again.     ",0,0,0
1," eliminate your credit card debt without filing bankruptcy!
 are you tired of making minimum payments and barely getting by?
are you drowning in debt? 
are you ready for a change and some freedom?what will buying this package do for me?*it will terminate your credit card debt! 
(major credit cards only - not department store cards or gas cards)
*this covers cash advances!
*this covers unsecured loans as well!
*it will allow you to stop making monthly payments immediately! 
*it will empower you to take back the control of your life! 
 *unlike bankruptcy this keeps your affairs completely private!
only you, the creditors, and the credit bureau will know.however, you will not lose your home, or any other assets!*you will no longer be able to use those credit cards.
 the price of this package runs between $1750-$2450.
we accept all forms of payment and offer a guarantee too. this program has been used successfully for 7 years! for more information please call: 1-800-694-5144
 this works in the us only!
 
to opt out of our mailing list simply reply to this email.
 eliminate your credit card debt without filing bankruptcy!  are you tired of making minimum payments and barely getting by?are you drowning in debt? are you ready for a change and some freedom?
",0,0,1
1,"
you have been specially selected to qualify for the following:premium vacation package and pentium pc giveaway
to review the details of the please click on the link 
with the confirmation number below:http://wintrip.www78.cn4e.comconfirmation number#lh340
please confirm your entry within 24 hours of receipt of this confirmation.wishing you a fun filled vacation!
if you should have any additional questions or cann't connect to the site 
do not hesitate to contact me direct:
mailto:vacation@btamail.net.cn?subject=help!",1,1,0
1,"
$10,000 instant credit
priority message
receive 2 free airline tickets and
the credit you deserve!get an unsecured
visa - mastercardyes! even with bad credit - no credit.we can show you how to getinstant online credit approval
with credit limits up to $10,000 
interest rates as low as 0% 
do you have good credit?you can transfer your high interest credit cards to a low 0% dear future card holderclick here
and visit our site!
start enjoying the credit you deserve..
",0,0,0
1,"
the internet's online pharmacyviagra - xenical - propecia - claritin - celbrex - renova - zybannow get your prescriptions approved by a panel of licensed medical doctors online without the need for an office visit.after approval of the doctor the medication will be shipped right to your door.visit the internets online pharmacy by clicking the link below: http://host.1bulk-email-software.com/ch4/pharm/purple/to be removed from future mailings send an email to unlist4me@yahoo.com with remove in the subject",1,1,0
1," take yourself out of our list by clicking here
bored 
              with 
              your cell phone? 
                      â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ 
                      â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ 
                      â€¢ â€¢ â€¢ â€¢ â€¢ â€¢
get 
                      cool songs & logos to your phone today!
                      â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ 
                      â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ 
                      â€¢ â€¢ â€¢ â€¢ â€¢ â€¢â â it's 
              real simple! no confusing downloads 
              or installations.simple phone activation!â â€¢ 
              â€¢ â€¢ click here to order 
              â€¢ â€¢ â€¢ 
there 
              are tons of songs and graphics to choose from.
              see a sample of some of the songs to choose from below:
â 
â 
song
artist
get 
                  ur freak on
missy 
                  elliott
billie 
                  jean
michael 
                  jackson
batman
danny 
                  elfman
walk 
                  like an egyptian
bangles
flinstones
barbera
4 
                  page letter
aaliyah
like 
                  a virgin
madonna
what's 
                  it gonna be?
b.rhymes/j.jackson
achy 
                  breaky heart
billy 
                  ray cyrus
star 
                  spangled banner
john 
                  smithâ when 
              you are ready to order, justâ€¢â€¢â€¢â€¢â€¢click here!â€¢â€¢â€¢â€¢â€¢
and 
              we will deliver your new tunes or graphics 
              via satellite in under 5 minutes.
 take yourself out of our list by clicking here
",0,0,0
1,"
â â 
dear 
                        homeowner,
â 
*6.25% 30 yr fixed rate 
                        mortgage
interest 
                        rates are at their lowest point in 40 years! we help you 
                        find the best rate for your situation by matching your 
                        needs with hundreds of lenders! home improvement, 
                        refinance, second mortgage, home equity 
                        loans, and more! even with less than perfect credit! 
                        click here for a free 
                        quote! 
lock in your low fixed rate todayano cost 
                          out of pocket
ano 
                          obligation
afree 
                          consultation
aall 
                          credit grades accepted 
rates as 
                        low as 6.25% won't stay this low forever click 
                        here
â 
* based on 
                        mortgage rate as of 5-15-02 as low as 6.25% see lender 
                        for detailsâ happly now and one of our lending partners 
                              will get back to you within 48 
                              hours.click 
                            here!
complete name removing system at website.
371812976544333222
",0,0,1
1,"
â â 
dear 
                        homeowner,
â 
*6.25% 30 yr fixed rate 
                        mortgage
interest 
                        rates are at their lowest point in 40 years! we help you 
                        find the best rate for your situation by matching your 
                        needs with hundreds of lenders! home improvement, 
                        refinance, second mortgage, home equity 
                        loans, and more! even with less than perfect credit! 
                        click here for a free 
                        quote! 
lock in your low fixed rate todayano cost 
                          out of pocket
ano 
                          obligation
afree 
                          consultation
aall 
                          credit grades accepted 
rates as 
                        low as 6.25% won't stay this low forever click 
                        here
â 
* based on 
                        mortgage rate as of 5-15-02 as low as 6.25% see lender 
                        for detailsâ happly now and one of our lending partners 
                              will get back to you within 48 
                              hours.click 
                            here!
complete name removing system at website.
4924161298765444333",0,0,1
1,"
â â 
dear 
                        homeowner,
â 
*6.25% 30 yr fixed rate 
                        mortgage
interest 
                        rates are at their lowest point in 40 years! we help you 
                        find the best rate for your situation by matching your 
                        needs with hundreds of lenders! home improvement, 
                        refinance, second mortgage, home equity 
                        loans, and more! even with less than perfect credit! 
                        click here for a free 
                        quote! 
lock in your low fixed rate todayano cost 
                          out of pocket
ano 
                          obligation
afree 
                          consultation
aall 
                          credit grades accepted 
rates as 
                        low as 6.25% won't stay this low forever click 
                        here
â 
* based on 
                        mortgage rate as of 5-15-02 as low as 6.25% see lender 
                        for detailsâ happly now and one of our lending partners 
                              will get back to you within 48 
                              hours.click 
                            here!
complete name removing system at website.
4924161298765444333
",0,0,1
1," take yourself out of our list by clicking here
bored 
              with 
              your cell phone? 
                      â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ 
                      â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ 
                      â€¢ â€¢ â€¢ â€¢ â€¢ â€¢
get 
                      cool songs & logos to your phone today!
                      â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ 
                      â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ 
                      â€¢ â€¢ â€¢ â€¢ â€¢ â€¢â â it's 
              real simple! no confusing downloads 
              or installations.simple phone activation!â â€¢ 
              â€¢ â€¢ click here to order 
              â€¢ â€¢ â€¢ 
there 
              are tons of songs and graphics to choose from.
              see a sample of some of the songs to choose from below:
â 
â 
song
artist
get 
                  ur freak on
missy 
                  elliott
billie 
                  jean
michael 
                  jackson
batman
danny 
                  elfman
walk 
                  like an egyptian
bangles
flinstones
barbera
4 
                  page letter
aaliyah
like 
                  a virgin
madonna
what's 
                  it gonna be?
b.rhymes/j.jackson
achy 
                  breaky heart
billy 
                  ray cyrus
star 
                  spangled banner
john 
                  smithâ when 
              you are ready to order, justâ€¢â€¢â€¢â€¢â€¢click here!â€¢â€¢â€¢â€¢â€¢
and 
              we will deliver your new tunes or graphics 
              via satellite in under 5 minutes.
 take yourself out of our list by clicking here
84221111000000",0,0,1
1," take yourself out of our list by clicking here
bored 
              with 
              your cell phone? 
                      â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ 
                      â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ 
                      â€¢ â€¢ â€¢ â€¢ â€¢ â€¢
get 
                      cool songs & logos to your phone today!
                      â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ 
                      â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ â€¢ 
                      â€¢ â€¢ â€¢ â€¢ â€¢ â€¢â â it's 
              real simple! no confusing downloads 
              or installations.simple phone activation!â â€¢ 
              â€¢ â€¢ click here to order 
              â€¢ â€¢ â€¢ 
there 
              are tons of songs and graphics to choose from.
              see a sample of some of the songs to choose from below:
â 
â 
song
artist
get 
                  ur freak on
missy 
                  elliott
billie 
                  jean
michael 
                  jackson
batman
danny 
                  elfman
walk 
                  like an egyptian
bangles
flinstones
barbera
4 
                  page letter
aaliyah
like 
                  a virgin
madonna
what's 
                  it gonna be?
b.rhymes/j.jackson
achy 
                  breaky heart
billy 
                  ray cyrus
star 
                  spangled banner
john 
                  smithâ when 
              you are ready to order, justâ€¢â€¢â€¢â€¢â€¢click here!â€¢â€¢â€¢â€¢â€¢
and 
              we will deliver your new tunes or graphics 
              via satellite in under 5 minutes.
 take yourself out of our list by clicking here
24128644332",0,0,1
1,"695online the nation wide low cost internet provider
695 onlinethe nation wide $6.95 a month dial-up internet
paying high prices for a dial-up connection...!only $6.95* per month
most of us need a dial-up internet connection at some point. maybe as a back up to our current high speed connection. maybe when we travel, 
or maybe for everyday use. but like so many of us, paying $21 to $31 a month is just getting to be too much. especially if you still find it hard
to get connected or hard to stay connected.
 
695online is the perfect dial-up service for you. $23.85per month$21.95per month$21.95per monthsteady and reliable connectivity 
filters out unwanted emails 3 email addresses 
24/7 unlimited internet 
affordable price 
comes with a cd packed with softwaregreat service 
easy to use 
nation wide local access numbers
only $6.95 per month* 
learn moresign up now...!sign up for 695online.com the nation wide low cost internet provider and get mail-block for free...!* orders are billed for a minimum 3 month period. sign up now...and start saving money today...! if you do not wish to receive email for this service, please click 
remove. 
",0,0,0
1,"stop 
  paying for porn
you will 
  be amazed how easy it is!!!! 
getting 
  free xxx passwords is easy,
  we'll show you how!!!
click 
  here 
  to get your free passwords
â â 
â 
â 
â 
â 
â 
â 
â removal instructions:you have received this advertisement because you have opted in to receive free adult internet offers and specials through our affiliated websites. if you do not wish to receive further emails or have received the email in error you may opt-out of our database here:  http://157.237.128.20/optout . please allow 24hours for removal.this e-mail is sent in compliance with the information exchange promotion and privacy protection act. section 50 marked as 'advertisement' with valid 'removal' instruction.
â 
432114108765443333222222
",1,0,1
1,"
â â 
dear 
                        homeowner,
â 
*6.25% 30 yr fixed rate 
                        mortgage
interest 
                        rates are at their lowest point in 40 years! we help you 
                        find the best rate for your situation by matching your 
                        needs with hundreds of lenders! home improvement, 
                        refinance, second mortgage, home equity 
                        loans, and more! even with less than perfect credit! 
                        click here for a free 
                        quote! 
lock in your low fixed rate todayano cost 
                          out of pocket
ano 
                          obligation
afree 
                          consultation
aall 
                          credit grades accepted 
rates as 
                        low as 6.25% won't stay this low forever click 
                        here
â 
* based on 
                        mortgage rate as of 5-15-02 as low as 6.25% see lender 
                        for detailsâ happly now and one of our lending partners 
                              will get back to you within 48 
                              hours.click 
                            here!
remove http://www.cs220.com/mortgage/remove.html
3015107654",1,0,1
1," could you please send the address of your agent in saudi arabia.thanks
sathar",0,0,0
1,"recieve all channels on your satellite system! 1-888-406-4246with our pre-programmed satelite cards get all channels
availible including all pay-per-view channels!!never miss any of your favorite shows again!our pre-programmed access cards work on all satellite systems!our pre-programmed satellite cards are $329.00 and are
shipped fedex 2-day cod delivery!comes with a 30-day money back guarantee, 3 year warranty
and a 24-hour tech support line available!take your old card out, replace it with your new one
and receive everything available!  it's that easy!
-------------------------------------------------------------order yours today by calling 1-888-406-4246
this message will only be sent to you once. 
you will not receive any future updates.
any questions please call 1-888-406-4246.
4405qbgo0-443kdbe8564dzal0-578ooqx1596bvim5-482giom4113kxl54
http://xent.com/mailman/listinfo/fork
",1,0,0
1,"recieve all channels on your satellite system! 1-888-406-4246with our pre-programmed satelite cards get all channels
availible including all pay-per-view channels!!never miss any of your favorite shows again!our pre-programmed access cards work on all satellite systems!our pre-programmed satellite cards are $329.00 and are
shipped fedex 2-day cod delivery!comes with a 30-day money back guarantee, 3 year warranty
and a 24-hour tech support line available!take your old card out, replace it with your new one
and receive everything available!  it's that easy!
-------------------------------------------------------------order yours today by calling 1-888-406-4246
this message will only be sent to you once. 
you will not receive any future updates.
any questions please call 1-888-406-4246.
1704xszn1-577zfds2166wwdp8-18l27
http://xent.com/mailman/listinfo/fork
",1,0,0
1,"get your merchant account
today!
approved
in 24 hours
bad
credit/no credit - not a problem
visa *
mastercard * american
express * discover * electronic check
â 
click
here to visit our website.
in just one minute you can complete the request
form for your merchant account.
â 
lower your merchant rates
today
we
offer the lowest rates in the industry!
start making money!
online, on the phone, in your store,
in your shop,â  
from your office or home 
right away! 
â 
click
here to visit our website.
in just one minute you can complete the request
form to receive a free statement analysis.
â 
â â â â  â 
don't wait another day! 
â increase your sales by
as much as 1000%
â get your address out of our list, directions for removal on web site.
33161186544333222
",0,0,1
1,"have you checked your personal credit reports recently?if you are planning making any major purchase like purchasing a home or
newcar or getting a new job or even a promotion, please....read on!you need to have a good to excellent credit rating.  if you do already,
that's important, but if you know your credit is less than perfect, you need
to get those negative remarks removed, legally and quickly.how?  it's easier than you think.with nucredit software you can clear any negatives already on your
credit reports, this requires no experience or special skills from you to use our
program. this is how we can help:getting ""excellent credit"" has never been easier athttp://wws2.dyn.eefor the first time ever, we have simplified this process and made it
easy for thousands just like you that are looking for a safe and legal and
easy way to remove ""bad credit"" permanently, once and for all!. nucredit
can remove judgements, bankruptcies, tax liens and any other
negative ratings, in fact, anything that is reported on your credit.""we"" will not clear your negative credit, but ""you"" can, and easily
too. you are not going to spend hundreds or even thousands of dollars to do
it,or depend on someone you don't even know to take action.if you can send an email, you can operate our software. it's just that
simple.this ""fast and easy-to-use"" program is called, nucredit.here is a brief description:the easiest and most effective credit program available today.
nucredit is designed to improve and remove negative items on
your personal credit reports at home or the office quickly and
effectively. this is your first step to achieving financial independence.nucredit does it all ""step by step""...each easy-to-understand step
is designed to remove negative credit remarks on each of the major
credit bureau files, legally! never before, has it been easier to
remove negative credit just like the professionals.this program is the complete route to getting, using, and managing your
credit reports wisely even if you're unskilled in credit or computers.
10 minutes a month is all you need to:remove negative items from each credit report:trw (experian), transunion, cbi/equifaxcommunicate with the credit bureaus without fear or reprisal.review your credit reports on a consistent cycle (every 30 days!)manage your own credit reports easily.now ""you"" have control over your reports.re-establish good credit, fast and easy!""please go to:http://wws2.dyn.eelet's get started today!. don't let another minute pass.to be removed click belowhttp://wws2.dyn.ee/remove.htm
[6897xjvk9-144hspg7837zbkj3-198zozv0155tgco9-717sfou4155tgdj5-12@59]",1,0,0
1,"recieve all channels on your satellite system! 1-888-406-4246with our pre-programmed satelite cards get all channels
availible including all pay-per-view channels!!never miss any of your favorite shows again!our pre-programmed access cards work on all satellite systems!our pre-programmed satellite cards are $329.00 and are
shipped fedex 2-day cod delivery!comes with a 30-day money back guarantee, 3 year warranty
and a 24-hour tech support line available!take your old card out, replace it with your new one
and receive everything available!  it's that easy!
-------------------------------------------------------------order yours today by calling 1-888-406-4246
this message will only be sent to you once. 
you will not receive any future updates.
any questions please call 1-888-406-4246.
022l3
http://xent.com/mailman/listinfo/fork
",1,0,0
1,"recieve all channels on your satellite system! 1-888-406-4246with our pre-programmed satelite cards get all channels
availible including all pay-per-view channels!!never miss any of your favorite shows again!our pre-programmed access cards work on all satellite systems!our pre-programmed satellite cards are $329.00 and are
shipped fedex 2-day cod delivery!comes with a 30-day money back guarantee, 3 year warranty
and a 24-hour tech support line available!take your old card out, replace it with your new one
and receive everything available!  it's that easy!
-------------------------------------------------------------order yours today by calling 1-888-406-4246
this message will only be sent to you once. 
you will not receive any future updates.
any questions please call 1-888-406-4246.
1722uawq6-181ltug3901fjcv5-835bnai2156ddpv1-l41
http://xent.com/mailman/listinfo/fork
",1,0,0
1,"
do you take credit cards?if you do you will make more money.  easy set up..no credit checks - 100% approval....make more money now!
try now
remove info is found on web site",0,0,0
1,"hello. i meant to contact http://taint.org webmaster,
am i correct, i hope?actually, i am not quite sure... did i or natasha fedorova write 
you before to your other address? anyway, now i am here instead of 
her too.so, my name is oksana svetlova, i live in st. petersburg, russia.i have an idea, how we could cooperate to mutual benefit, see, 
possibly you will find it interesting.people are seeking to cut costs with this economy slow-down, right?the thing is that i could get you in touch with developers from
russia, who will be happy to do a web designer's work for you for
considerably less, than you possibly take from your clients (or 
pay for web-design?), and with _professional_ quality. also - all
programming, internet-programming, graphic, flash design, content
writing, translations, etc. if you do web-design, then you may
accept more orders at once, getting a good share from each, and
devote yourself only to that work, you find most interesting.
alternatively, you can realize more your ideas to develop, more
features to add to your existing sites, and with low costs: from
$12, and an average of $18 an hour.i have put links to their works at www.antee.com/samples_and_faq.htmlas for reliability, i just saw, how carefully they hand-picked their
specialists, and under what tight management they do their projects.
so, from past experience, it was almost always possible to meet 
deadlines. also, communication is properly thought-out: a consultant 
is online in icq and other instant messengers almost each day, also 
their company has local consultants in many states throughout the 
usa, in europe and australia.so, what do you think? a possibility for cooperation?thank you very much,
oksana svetlova.
oksana@antee.comps. just in case you need any type of it works now, please let me 
know a bit of details, they will return you a cost/time estimation.
",1,1,0
1,"*** attention: us citizens *** earn extra money working at home in your spare time.the government needs your help!become a mortgage refund tracer in a few easy steps.millions of dollars are left to be distrubuted each year and each state government
pays tracers to help track down the poeple who are to receive the money owed to them
 it is the law that they must disperse the funds.we provide you with the tools and information necessary to make yourself thousands each month working from  the privacy of your own home.
part time or full time - you spend as much or as little time as you want while helping your neighbors and the us government!visit:  http://www3.sympatico.ca/mark.daisy/mortgage/
don't miss this awesome opportunity! we are only making this information available to a limited number of citizens.
no risk to participate in this great program!!!
----------------------------------------------
please note:. this is a one time mailing from our marketing department. we will not solicit any other offers.
 
126432211111
",1,0,1
1,"traderlist.com is a fraud and is sending out your e-mail to 3rd parties!! with the help of an email extracting program anyone can get your email adress and home adress from scanning traderlist.com.traderlist.com is breach the internet privacy act by adding your email adress and adress without the consent of the owner.we are working towards a class action law suit which will see traderlist.com ordered to be shut down and pay a fine.if you are interested and would like to find out how traderlist.com sends out your email and other personal information to 3rd parties just reply to this message.regards,jean mccart
",0,0,0
1,"dear sir/madam,
 
brand name products
 
any brand name products you would like to buy or sell in volume? please try us!!!
union (since 1989) specialized in trading brand name products. we have very strong connection with every corner in worldwide and always can do something what others are not able to do specially in china market. 
we sell usd 10 million value products monthly and stock level is usd 3 million.
 
product range 
1) computer/office equipment supplies
2) computer hardware
3) copier/fax/printer
4) stationery
5) camera/film/battery/photo paper
6) digital video/still camera
7) consumer electronic products
8) video games
9) car audio
10) mobile phone
 
for more details, please visit our visit website: http://www.unioncameraltd.com
 
please also come back to us about your interests and let us know more about your current business.
 
awaiting for your reply.
 
best regards,
 
william chao
owner
 
we are pleased to invite you to visit our booth  
cebit 2002 hannover
(hall 25) stand a64
march 13-20, 2002               
union camera limited
http://www.unioncameraltd.com/
e-mail: unionc@unioncameraltd.com
address: 1812 wu sang house, 655 nathan rd.,kln.,hong kong.
tel: 852 23079338         fax: 852 23873058
",1,1,1
1,"finally: after 15 years of research and development..a true weight loss breakthrough years ahead of it's time! seriously: deep down you know that millionaires are made by getting involved in opportunities before the general public finds out...here is your chance to get involved with a product that can lead to serious, monthly residual income (do the work once and keep getting paid!)...find out why...find out how...now!send a blank email with the words ""subscribe to t.e.d"" in the subject area to:jmpro@hotpop.comthis is your first step towards working with a team of 7 figure income earners that can teach you how to do the same because of a proven system that will be customized for you!
mmuocfvfbxotxknbnbdytkwdbonvovyv
",0,1,0
1,"low-cost term-life insurance!
save up to 70% or more on your term life insurance policy now.
      
male age 40 - $250,000 - 10 year level term - as low as $11 per month.
      
click here now for your free quote!
http://hey11.heyyy.com/insurance/
      
if you haven't taken the time to think about what you are paying for life insurance...now is the time!!!
      
we offer the lowest rates available from nationally recognized carriers.
      
act now and pay less!
click here 
http://hey11.heyyy.com/insurance/
      
      
      
++++++++++++++++++++++++++++
simple removal instructions:
to be removed from our in-house list simply visit
http://hey11.heyyy.com/removal/remove.htm
enter your email addresses to unsubscribe.",1,0,0
1,"
thank you for signing up for the internationalfreecall.com mailing list.soon we will show you how to make free international and free domestic phone calls.the information on making free international calls will come after a short series of emails, so please wait a couple of days for the series of emails to arrive.  in the meantime, you can always opt-out at any time by clicking on the unsubscribe link at the bottom of each message.in addition, for those who qualified for our promotion, we will show you how to receive 160 minutes of free domestic calling.finally, for our customers who order a flat-rate calling product and wish to market this, or another one of their own businesses, i will give a free automated email follow-up system with no catches (this is a $20.00 value!)more to come soon. stay tuned!http://www.internationalfreecall.comto unsubscribe at any time, click on:http://www.internationalfreecall.com/cgi-bin/aefs/subscribe.cgi?user=info&listid=3.list&id=5576
",1,0,0
1,"
thank you for signing up for the internationalfreecall.com mailing list.soon we will show you how to make free international and free domestic phone calls.the information on making free international calls will come after a short series of emails, so please wait a couple of days for the series of emails to arrive.  in the meantime, you can always opt-out at any time by clicking on the unsubscribe link at the bottom of each message.in addition, for those who qualified for our promotion, we will show you how to receive 160 minutes of free domestic calling.finally, for our customers who order a flat-rate calling product and wish to market this, or another one of their own businesses, i will give a free automated email follow-up system with no catches (this is a $20.00 value!)more to come soon. stay tuned!http://www.internationalfreecall.comto unsubscribe at any time, click on:http://www.internationalfreecall.com/cgi-bin/aefs/subscribe.cgi?user=info&listid=3.list&id=5587
",1,0,0
1,"
hello unlimited international telephone call marketer,if you ordered a flat-rate domestic calling product or a 20 minute free trial using a local access number, your service will be operating in about 24-48 hours or on your designated trial date and time.  please try dialing the access number you found on your reseller's web page at:http://www.internationalfreecall.comif you ordered a flat-rate domestic calling product using a 1-800 toll-free access number, your service will be operating within 1-2 work days.please try dialing 1-866-865-4548.in either case, when your service is switched on, you will hear a voice ask you to dial the number you are calling.you must dial 1+area code+7 digit number followed by # to make any calls: local or long distance.example - to call www.internationalfreecall.com, you would dial the following after dialing your access number and listening for the voice:1-410-608-8178# please use this service for all your calling and you will never pay more than your monthly fee again. there are no taxes or surcharges, so dial away!finally, i recommend entering the access number into your speed dial settings on your telephone.  this will make your service quicker and easier to use, and thus more enjoyable.if you have any questions, please contact us for more information.in addition, if you need product enhancements like 3-way calling, portable calling cards, international calling products, or marketing tools, please visit:http://www.internationalfreecall.comin the meantime, the other network on this free calling promotion is opex, which is offering 100 minutes of free long distance for trying their program.  opex's usual rates are 4.5 cents per minute for domestic calls, with great international rates, too!for more information on opex, or to sign up, please click below:http://cognigen.net/opex/main.cgi?lietuvato unsubscribe from this mailing list, please click on:http://www.internationalfreecall.com/cgi-bin/aefs/subscribe.cgi?user=info&listid=1.list&id=1543
",1,0,0
1,"
hello unlimited international telephone call marketer,if you ordered a flat-rate domestic calling product or a 20 minute free trial using a local access number, your service will be operating in about 24-48 hours or on your designated trial date and time.  please try dialing the access number you found on your reseller's web page at:http://www.internationalfreecall.comif you ordered a flat-rate domestic calling product using a 1-800 toll-free access number, your service will be operating within 1-2 work days.please try dialing 1-866-865-4548.in either case, when your service is switched on, you will hear a voice ask you to dial the number you are calling.you must dial 1+area code+7 digit number followed by # to make any calls: local or long distance.example - to call www.internationalfreecall.com, you would dial the following after dialing your access number and listening for the voice:1-410-608-8178# please use this service for all your calling and you will never pay more than your monthly fee again. there are no taxes or surcharges, so dial away!finally, i recommend entering the access number into your speed dial settings on your telephone.  this will make your service quicker and easier to use, and thus more enjoyable.if you have any questions, please contact us for more information.in addition, if you need product enhancements like 3-way calling, portable calling cards, international calling products, or marketing tools, please visit:http://www.internationalfreecall.comin the meantime, the other network on this free calling promotion is opex, which is offering 100 minutes of free long distance for trying their program.  opex's usual rates are 4.5 cents per minute for domestic calls, with great international rates, too!for more information on opex, or to sign up, please click below:http://cognigen.net/opex/main.cgi?lietuvato unsubscribe from this mailing list, please click on:http://www.internationalfreecall.com/cgi-bin/aefs/subscribe.cgi?user=info&listid=1.list&id=1676
",1,0,0
1,"
hello unlimited international telephone call marketer,if you ordered a flat-rate domestic calling product or a 20 minute free trial using a local access number, your service will be operating in about 24-48 hours or on your designated trial date and time.  please try dialing the access number you found on your reseller's web page at:http://www.internationalfreecall.comif you ordered a flat-rate domestic calling product using a 1-800 toll-free access number, your service will be operating within 1-2 work days.please try dialing 1-866-865-4548.in either case, when your service is switched on, you will hear a voice ask you to dial the number you are calling.you must dial 1+area code+7 digit number followed by # to make any calls: local or long distance.example - to call www.internationalfreecall.com, you would dial the following after dialing your access number and listening for the voice:1-410-608-8178# please use this service for all your calling and you will never pay more than your monthly fee again. there are no taxes or surcharges, so dial away!finally, i recommend entering the access number into your speed dial settings on your telephone.  this will make your service quicker and easier to use, and thus more enjoyable.if you have any questions, please contact us for more information.in addition, if you need product enhancements like 3-way calling, portable calling cards, international calling products, or marketing tools, please visit:http://www.internationalfreecall.comin the meantime, the other network on this free calling promotion is opex, which is offering 100 minutes of free long distance for trying their program.  opex's usual rates are 4.5 cents per minute for domestic calls, with great international rates, too!for more information on opex, or to sign up, please click below:http://cognigen.net/opex/main.cgi?lietuvato unsubscribe from this mailing list, please click on:http://www.internationalfreecall.com/cgi-bin/aefs/subscribe.cgi?user=info&listid=1.list&id=1680
",1,0,0
1,"hello,i found your opportunity posted at: 
http://iiu.taint.org/pipermail/iiu/2000-november/000644.htmlif you want additional places to advertise your opportunity, plus get a free email follow-up system to process your replies, visit:http://www.newslist.netor just reply to this message.note: you will automatically be removed from this list if you do not reply to this message.  replying will re-subscribe you to our marketing tips newsletter.info@newslist.net
",1,1,0
1,"hello,i found your opportunity posted at: 
http://iiu.taint.org/pipermail/iiu/2000-november/000608.htmlif you want additional places to advertise your opportunity, plus get a free email follow-up system to process your replies, visit:http://www.newslist.netor just reply to this message.note: you will automatically be removed from this list if you do not reply to this message.  replying will re-subscribe you to our marketing tips newsletter.info@newslist.net
",1,1,0
